fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name
1,real_eeg_ridge,Z_masked100,3322,1812,32,16,0.0005496882945124071,0.0023826136020943522,-0.017591023323278786,-0.008810273837298155,-3.841386613969415,0.003863134657836645,0.012141280353200883,0.019695810894594785,152.0,0.5029738986307599,0.0019671353298446512,xp2_tf_lagp5
1,shifted_null_ridge,Z_masked100,3322,1812,32,16,-0.0013293081319716293,0.0017519621760584414,-0.03929194351288163,-0.04706440679728985,-4.68424377559695,0.004415011037527594,0.017660044150110375,0.021141840313173663,153.0,0.49810418545979923,-0.0013981800711394862,xp2_tf_lagp5
1,time_only_ridge,Z_masked100,3322,1812,32,16,0.013514424506865907,0.01636604405939579,0.040783697735197966,0.048677971586585045,-0.0018337172191513762,0.004966887417218543,0.02041942604856512,0.023348258512496986,139.0,0.522687436286697,0.03696635265220332,xp2_tf_lagp5
1,train_mean,Z_masked100,3322,1812,32,16,3.425167763612988e-09,1.8725266892616332e-09,-0.004966315157457305,-0.015061927493661642,-3.4030722252831325e-05,0.0033112582781456954,0.016556291390728478,0.020825488071900204,151.5,0.5,7.182839392716467e-19,xp2_tf_lagp5
1,time_residual_eeg_ridge,Z_masked100_time_resid,3322,1812,32,16,0.0005941577996964043,0.0020540367113426328,-0.003770691928872376,0.006090518785640597,-3.204890125434342,0.003863134657836645,0.01545253863134658,0.02115145574064162,151.0,0.50521257324738,0.002603972102211535,xp2_tf_lagp5
1,time_residual_shifted_null,Z_masked100_time_resid,3322,1812,32,16,-0.0006727853779011639,0.0001019167248159647,0.006435879874755022,0.013477940578013659,-5.574848576300481,0.003863134657836645,0.02097130242825607,0.023153837107990988,146.0,0.5064593371616319,0.0017778601739173968,xp2_tf_lagp5
1,time_residual_mean,Z_masked100_time_resid,3322,1812,32,16,-2.2299961424227257e-09,-2.4205515369857267e-09,-0.008037554075364571,0.0017288912204094231,-3.403516599909118e-05,0.0033112582781456954,0.016556291390728478,0.020825488071900204,151.5,0.5,-4.427158870982476e-19,xp2_tf_lagp5
2,real_eeg_ridge,Z_masked100,3322,1812,32,16,0.004009226050584402,0.0031383847817778587,0.01810374259118902,0.021113512106239796,-3.9029115003741026,0.006622516556291391,0.019315673289183224,0.02410325985624331,144.0,0.5081369680168386,0.009379288763568456,xp2_tf_lagp5
2,shifted_null_ridge,Z_masked100,3322,1812,32,16,8.684951262694085e-05,0.0011725043877959251,-0.009135342224848296,-0.006171063520014286,-4.178361838349002,0.002207505518763797,0.01545253863134658,0.01976127484697446,152.0,0.5001210094387362,-0.000163080613456422,xp2_tf_lagp5
2,time_only_ridge,Z_masked100,3322,1812,32,16,0.018045769174932502,0.01182176684960723,0.03367311276351566,0.031206510961055756,0.00207748253042106,0.0033112582781456954,0.02041942604856512,0.022372342542715126,141.0,0.5212481573562738,0.03711500145992001,xp2_tf_lagp5
2,train_mean,Z_masked100,3322,1812,32,16,-4.354321347932455e-09,-7.893592446350794e-09,0.026472119538307227,0.024314405396580696,-6.41452597065495e-05,0.0033112582781456954,0.016556291390728478,0.020825488071900204,151.5,0.5,-3.0357660829594124e-18,xp2_tf_lagp5
2,time_residual_eeg_ridge,Z_masked100_time_resid,3322,1812,32,16,0.0034737936746296327,0.001517206292191986,0.012028315585656821,0.01545305922627449,-3.861593560667627,0.006622516556291391,0.017660044150110375,0.023474260166888337,149.0,0.506294324290628,0.009385995950777567,xp2_tf_lagp5
2,time_residual_shifted_null,Z_masked100_time_resid,3322,1812,32,16,0.000983814225946844,0.006255671381950378,-0.007984158031387405,-0.00809553312137723,-3.357590444892079,0.0016556291390728477,0.01434878587196468,0.019306258690289325,152.0,0.49759264555968696,8.418010601056689e-06,xp2_tf_lagp5
2,time_residual_mean,Z_masked100_time_resid,3322,1812,32,16,3.4115436864379234e-10,-4.322067148621045e-10,-0.012710216228141254,-0.005416163243353367,-6.416497191730208e-05,0.0033112582781456954,0.016556291390728478,0.020825488071900204,151.5,0.5,-2.7466455036299444e-18,xp2_tf_lagp5
3,real_eeg_ridge,Z_masked100,3624,1510,32,16,-0.001405951744345657,-0.0006976984877837822,-0.006229363817475669,0.0014359010965563357,-2.085820819057187,0.004635761589403974,0.02052980132450331,0.023155621514877853,152.0,0.5037380915711426,0.0035870906583765024,xp2_tf_lagp5
3,shifted_null_ridge,Z_masked100,3624,1510,32,16,-0.00477837081598409,-0.007724246243014932,-0.03236672851381922,-0.02323841117322445,-2.3977755809440984,0.003973509933774834,0.015231788079470199,0.021307290591762017,153.0,0.4985896899958197,-0.00811486443338295,xp2_tf_lagp5
3,time_only_ridge,Z_masked100,3624,1510,32,16,0.011784119215008104,0.012392346281558275,0.04874421193948461,0.04782729968428612,0.005451979488761305,0.004635761589403974,0.015231788079470199,0.022949215935287603,139.0,0.5327825570394491,0.048511249389655724,xp2_tf_lagp5
3,train_mean,Z_masked100,3624,1510,32,16,-8.09838468110843e-09,-8.283639996164993e-09,0.0192604452231764,0.024805310182273388,-6.112100638300255e-05,0.0033112582781456954,0.016556291390728478,0.020825488071900204,151.5,0.5,-2.4286128663675298e-18,xp2_tf_lagp5
3,time_residual_eeg_ridge,Z_masked100_time_resid,3624,1510,32,16,-0.00241837732392014,-0.0009751300676725805,0.0009795700777545633,-0.006533357780426741,-1.9103331080284502,0.001986754966887417,0.016556291390728478,0.019734092148438513,151.0,0.5072649666674001,0.006211544719837921,xp2_tf_lagp5
3,time_residual_shifted_null,Z_masked100_time_resid,3624,1510,32,16,-0.0030878194756951416,-0.0024999136803671718,-0.011359191604595325,-0.01455618254840374,-1.9419332307758141,0.0033112582781456954,0.01456953642384106,0.020101950155072806,155.5,0.4908846890057424,-0.007801290852479106,xp2_tf_lagp5
3,time_residual_mean,Z_masked100_time_resid,3624,1510,32,16,7.700578045592247e-09,1.0332559252645979e-08,-0.01514886327903702,-0.0061789138708263636,-6.145984066097121e-05,0.0033112582781456954,0.016556291390728478,0.020825488071900204,151.5,0.5,1.588356182691264e-18,xp2_tf_lagp5
