dataset,subject,run,cache_path,source_kind,target_kind,volume_path,target_meta_path,required_warp,all_required_files_exist,transform_files_exist,status,error,transform_count,missing_transforms,missing_core_files,ref_path,t1_path,fd_available,fd_mean,fd_p95,fd_gt_05_frac,denoise_kind,shape,spatial_shape,n_time,zooms,spatial_zooms,tr_header,affine_det,spatial_mm3,header_ok,tr_sidecar,tr_used,neurostorm_shape_path,cache_windows,sample_time_min,sample_time_max,aligned_windows,time_align_frac,latent_time_idx_min,latent_time_idx_max,time_idx_monotonic,sample_intensity_checked,sample_finite_frac,sample_nonzero_frac,sample_std,ready_for_neurostorm_metadata
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-16,sub-16_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-16_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-16/func/sub-16_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-16/8ec49ab2b7ff92d4/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-16/anat/sub-16_T1w.nii.gz,True,0.4410563111305237,0.7849556803703308,0.25874125874125875,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_50,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.99999661959127,35.99999661959127,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628584492782024,264.94732666015625,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-17,sub-17_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-17_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-17/func/sub-17_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-17/d05aa2008b0b71ef/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-17/anat/sub-17_T1w.nii.gz,True,0.3156302571296692,0.5283430218696594,0.06993006993006994,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_20,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.99999897479433,35.99999897479433,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9629107061205827,269.9071350097656,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-18,sub-18_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-18_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-18/func/sub-18_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-18/afd978edb2a02a2d/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-18/anat/sub-18_T1w.nii.gz,True,0.28220176696777344,0.572593629360199,0.06293706293706294,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_18,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.99999739475418,35.99999739475418,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628323208570122,243.36158752441406,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-19,sub-19_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-19_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-19/func/sub-19_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-19/bb02a7d7c4f4debb/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-19/anat/sub-19_T1w.nii.gz,True,0.37296831607818604,0.7028027176856995,0.20279720279720279,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_50,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.999998657466385,35.999998657466385,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628715134887974,225.2318572998047,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-20,sub-20_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-20_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-20/func/sub-20_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-20/a98f1a31dbddcba6/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-20/anat/sub-20_T1w.nii.gz,True,0.24823883175849915,0.46510744094848633,0.03146853146853147,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_9,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-36.000003294830314,36.000003294830314,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628323208570122,302.1846923828125,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-21,sub-21_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-21_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-21/func/sub-21_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-21/037f2d6fda706c56/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-21/anat/sub-21_T1w.nii.gz,True,0.35267436504364014,0.6541389226913452,0.15034965034965034,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_43,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.99999886984649,35.99999886984649,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9629368345417728,284.5472717285156,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-22,sub-22_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-22_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-22/func/sub-22_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-22/1146ea8794538231/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-22/anat/sub-22_T1w.nii.gz,True,0.26766064763069153,0.49086350202560425,0.04895104895104895,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_14,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-36.00000242712437,36.00000242712437,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628845776993925,300.9944763183594,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-23,sub-23_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-23_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-23/func/sub-23_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-23/2f7235a068be57f4/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-23/anat/sub-23_T1w.nii.gz,True,0.2997530996799469,0.5468173027038574,0.07342657342657342,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_21,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.99999955300527,35.99999955300527,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.962793128225227,256.2740478515625,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-24,sub-24_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-24_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-24/func/sub-24_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-24/b4d2629081ae327d/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-24/anat/sub-24_T1w.nii.gz,True,0.27486708760261536,0.49268773198127747,0.045454545454545456,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_13,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.99999924836402,35.99999924836402,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628976419099876,226.064453125,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-25,sub-25_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-25_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-25/func/sub-25_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-25/26731b82fddea85d/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-25/anat/sub-25_T1w.nii.gz,True,0.3168710470199585,0.6178447008132935,0.12937062937062938,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_37,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-36.00000293591556,36.00000293591556,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9627669998040368,248.3321075439453,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-26,sub-26_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-26_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-26/func/sub-26_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-26/b9c1cd2353518bb8/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-26/anat/sub-26_T1w.nii.gz,True,0.44813355803489685,0.9027376174926758,0.32167832167832167,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_50,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-36.00000001628377,36.00000001628377,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628584492782024,252.36770629882812,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-27,sub-27_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-27_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-27/func/sub-27_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-27/6898dfd8ad42fa7e/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-27/anat/sub-27_T1w.nii.gz,True,0.2994488775730133,0.4990779161453247,0.05244755244755245,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_15,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-36.00000116414462,36.00000116414462,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9629107061205827,276.5238952636719,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-28,sub-28_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-28_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-28/func/sub-28_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-28/8933defda8ab1438/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-28/anat/sub-28_T1w.nii.gz,True,0.4311278164386749,0.751280665397644,0.3181818181818182,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_50,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.999995672819374,35.999995672819374,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.962793128225227,255.22671508789062,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-29,sub-29_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-29_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-29/func/sub-29_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-29/4e6d8d9db2ee8beb/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-29/anat/sub-29_T1w.nii.gz,True,0.3211841285228729,0.6206676959991455,0.0944055944055944,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_27,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.999995714524246,35.999995714524246,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628976419099876,292.2898864746094,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-30,sub-30_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-30_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-30/func/sub-30_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-30/21abebdefd92d3d1/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-30/anat/sub-30_T1w.nii.gz,True,0.32514455914497375,0.5658898949623108,0.10839160839160839,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_31,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.99999840637365,35.99999840637365,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628976419099876,218.82667541503906,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-31,sub-31_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-31_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-31/func/sub-31_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-31/1b1fbfa1d75efce3/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-31/anat/sub-31_T1w.nii.gz,True,0.3385510742664337,0.5767170786857605,0.12237762237762238,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_35,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-36.00000484484143,36.00000484484143,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.962793128225227,245.56304931640625,True
Sleep_rest_EEG_fMRI_OpenNeuro_ds003768,sub-32,sub-32_ses-nosession_rest_rest_run-1,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-32_ses-nosession_rest_rest_run-1.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-32/func/sub-32_task-rest_run-1_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-32/3397993159e451cb/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Sleep_rest_EEG_fMRI_OpenNeuro_ds003768/sub-32/anat/sub-32_T1w.nii.gz,True,0.35527727007865906,0.6027247905731201,0.1258741258741259,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_36,80x80x35x286,80x80x35,286,3x3x4x2.1,3x3x4,2.0999999046325684,-35.99999567723274,35.99999567723274,True,2.1,2.1,120x120x70->96x96x96,281,11.549999237060547,599.5499877929688,281,1.0,5,285,True,True,1.0,0.9628192566464171,225.787841796875,True
