fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name,calib_frac,n_calib_seq
3,train_mean,calib0.35,14962,2863,32,16,2.5737178620949264e-09,4.858297542043033e-09,0.01835363700676745,0.04485510662198067,-6.597802955754517e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,1.2390881971262908e-18,affective,0.35,2226
3,time_residual_eeg_ridge,calib0.35_time_resid,14962,2863,32,16,0.0315948715833656,0.03622760996222496,0.057545510231082134,0.05807017534971237,-0.0725824733714504,0.004889975550122249,0.023052741879147746,0.023707284159850926,181.0,0.5424058987898338,0.05953830013586682,affective,0.35,2226
3,time_residual_shifted_null,calib0.35_time_resid,14962,2863,32,16,-0.0006052679896129121,0.0002883603374357335,-0.008713647242522203,-0.0009105654316954315,-0.10533689352973719,0.00209570380719525,0.011526370939573873,0.016233830837437388,203.0,0.4984153808222555,-0.00843485743646625,affective,0.35,2226
3,time_residual_mean,calib0.35_time_resid,14962,2863,32,16,3.197847340633923e-09,4.328666758368627e-09,-0.0236116187862636,-0.04221336171030998,-5.022941528931568e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-3.345538132240985e-18,affective,0.35,2226
1,real_eeg_ridge,calib0.25,5588,1115,32,16,0.02475566121574957,0.02336806058883667,0.04978675225761619,0.04887411370873451,-0.20609367903855658,0.011659192825112108,0.045739910313901344,0.04738551387102133,64.0,0.5299055763798085,0.04834208438850692,experience,0.25,618
1,shifted_null_ridge,calib0.25,5588,1115,32,16,-0.02530680449854117,-0.01993571873754263,-0.014145187113332017,-0.020477524027228355,-0.3122323301701959,0.006278026905829596,0.03587443946188341,0.03778710883600741,74.0,0.49196979605831603,-0.01337164727503673,experience,0.25,618
1,time_only_ridge,calib0.25,5588,1115,32,16,0.045133601379347965,0.04096780903637409,0.11589992194493393,0.11886059492826462,0.01592092826452518,0.008968609865470852,0.06367713004484304,0.05460547675776029,56.0,0.5753037459317348,0.12595622077690138,experience,0.25,618
1,train_mean,calib0.25,5588,1115,32,16,7.746776553574364e-09,7.746776553574364e-09,0.004152500309622241,0.012356078252196312,-0.00017373063061776328,0.007174887892376682,0.03587443946188341,0.03952700132562917,70.0,0.5,1.0842021724855044e-19,experience,0.25,618
1,time_residual_eeg_ridge,calib0.25_time_resid,5588,1115,32,16,0.015069047931319801,0.013103738892823458,0.03875589507536424,0.03502069413661957,-0.2077139730762685,0.010762331838565023,0.04304932735426009,0.045189412235191136,66.0,0.5194788823266823,0.03252350523076688,experience,0.25,618
1,time_residual_shifted_null,calib0.25_time_resid,5588,1115,32,16,0.0022449027819675393,0.00535356835462153,-0.00756769377196358,-0.011818303726613522,-0.37268336125488366,0.007174887892376682,0.042152466367713005,0.04170016922981066,70.0,0.5013630991682272,0.004029239546855652,experience,0.25,618
