fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
2,lag_+6_ridge_last_a100,real,9692,5348,32,32,0.007660645766918606,0.007434048457071185,0.005688258500590758,0.005868778796866536,-0.08101735483785877,0.0048616305160807775,0.02225130890052356,0.026309336085761182,126.0,0.5083215057916031,0.008531444286518693
3,lag_+6_ridge_last_a100,real,9412,5349,32,32,0.006722370882926043,0.00630460842512548,0.01113769492495064,0.014605683274567127,-0.0827632293363405,0.0029912133108992334,0.021499345672088242,0.0251156892544322,124.0,0.5111304044528225,0.01311871024918849
1,lag_+8_ridge_last_a100,real,9583,5353,32,32,0.0023020055232336745,0.0037124232621863484,0.004556465292636071,-0.0003146426461171359,-0.08195546685537769,0.0046702783485895755,0.021296469269568467,0.025360900055865245,126.0,0.5055030953585442,0.006074431690769108
2,lag_+8_ridge_last_a100,real,9662,5336,32,32,0.004449203497642884,0.0036302144872024655,0.0030802657918117178,0.001263411482796073,-0.08054927667867307,0.0031859070464767617,0.02042728635682159,0.023946871387451173,126.0,0.5047061661679899,0.005472958042551971
3,lag_+8_ridge_last_a100,real,9384,5335,32,32,-0.0004328305694798473,-0.0015422831056639552,-0.0016990216272108223,-0.0030383258126676083,-0.09628936666895016,0.004311152764761012,0.023992502343017807,0.02552541184738502,128.0,0.4983230012059927,-0.00037941841612407874
1,lag_+10_ridge_last_a100,real,9549,5345,32,32,0.0055702016793475195,0.002269477292429656,0.0022586886469149305,-0.0077124000526964664,-0.08383935245502205,0.0069223573433115065,0.021702525724976614,0.026773379188677043,127.0,0.5055442440909426,0.00811128528289368
2,lag_+10_ridge_last_a100,real,9632,5324,32,32,0.0064985470194187656,0.004769064718857408,-0.0016909553524755388,0.0030354992486536503,-0.07509573466585517,0.004507888805409466,0.018031555221637866,0.02418336334034819,126.0,0.5006228700466321,-0.0021595223575268455
3,lag_+10_ridge_last_a100,real,9356,5321,32,32,0.0021265081231831573,0.0004156205104663968,0.00297787186295362,0.0016188411973416805,-0.09184561240221534,0.004322495771471528,0.017853786882165008,0.024134578217712827,127.0,0.5025232717612247,0.0032733009348340516
1,lag_+12_ridge_last_a100,real,9515,5337,32,32,0.006913553259437322,0.007046770537272096,0.013959062943207751,0.01625969260931015,-0.07725978418473112,0.00468427955780401,0.021922428330522766,0.025716416513731237,124.0,0.5133266418894297,0.016886089134736233
2,lag_+12_ridge_last_a100,real,9602,5312,32,32,0.009694162123196293,0.011653665453195572,-0.00052705523123554,0.0004621397820301354,-0.08513879127690749,0.0035768072289156625,0.017507530120481927,0.02318799687050879,129.0,0.49774708266674167,-0.0046276954618384054
3,lag_+12_ridge_last_a100,real,9328,5307,32,32,0.0017415015518054133,0.0016503528458997607,0.011812050418879798,0.01690688356757164,-0.07830729181030271,0.0041454682494818165,0.01921989824759751,0.024929910763104936,122.0,0.5085355651358054,0.01175696536380484
