fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name,mode,lag
3,time_only_ridge,Z,3668,1025,32,16,0.003161696693041449,-0.00181142157089198,0.06127265706967503,0.07099662721157074,0.00020359196148334036,0.021463414634146343,0.09170731707317073,0.08829335287313861,27.0,0.5349283778552071,0.039220443895499356,xp2,tf,-8
3,time_residual_eeg_ridge,Z_time_resid,3668,1025,32,16,0.06031044138217112,0.056608863174915314,0.05420079426715014,0.04539817199110985,-0.24984848810183413,0.03024390243902439,0.10439024390243902,0.09517645296265013,28.0,0.5397057684862564,0.04347230154859256,xp2,tf,-8
3,time_residual_shifted_null,Z_time_resid,3668,1025,32,16,-0.004009206182672642,0.0033654747530817986,0.014933714019475368,0.010043619200587273,-0.3320640476931409,0.023414634146341463,0.08878048780487804,0.08689086696120181,29.0,0.5143244289585752,0.007881990631801583,xp2,tf,-8
1,real_eeg_ridge,Z,3632,1048,32,16,0.0594756092687021,0.054391056299209595,0.06769727916105847,0.07037223130464554,-0.24502311195112791,0.020038167938931296,0.11259541984732824,0.09260188794639067,26.0,0.5588542150986675,0.061716704818333225,xp2,tf,-7
1,shifted_null_ridge,Z,3632,1048,32,16,0.019105156447039917,0.020030932500958443,0.02239463460409752,0.01845898013561964,-0.29088240551587186,0.025763358778625955,0.08778625954198473,0.08548424757534544,30.0,0.5130893205853263,0.02112945651483307,xp2,tf,-7
1,time_only_ridge,Z,3632,1048,32,16,0.015266712298398488,0.010993892792612314,0.04190859675670344,0.05787438340485096,-0.001224315437663659,0.02480916030534351,0.0982824427480916,0.08966178187043496,29.0,0.5275879243347733,0.03586014293761667,xp2,tf,-7
1,time_residual_eeg_ridge,Z_time_resid,3632,1048,32,16,0.05707578096189536,0.056256674230098724,0.06486163938170093,0.08012396842241287,-0.23637807329849814,0.019083969465648856,0.11641221374045801,0.09087574829361496,26.0,0.5509863925450647,0.057450824405959736,xp2,tf,-7
1,time_residual_shifted_null,Z_time_resid,3632,1048,32,16,0.008535174323696992,-0.0013216416409704834,0.023890209234188994,0.03949052840471268,-0.2722217743527646,0.015267175572519083,0.09923664122137404,0.07947625104975813,30.0,0.5211846854843483,0.02178365697918779,xp2,tf,-7
2,real_eeg_ridge,Z,3777,948,32,16,0.04715706878414494,0.04142274148762226,0.043587221844155706,0.0621191430836916,-0.2561412721637335,0.022151898734177215,0.12025316455696203,0.0964609733867313,24.5,0.5458356501924356,0.0456127057931826,xp2,tf,-7
2,shifted_null_ridge,Z,3777,948,32,16,0.00037821114619873697,0.003590931883081794,0.0066522410704817165,0.011829089373350143,-0.31749369434734986,0.015822784810126583,0.0759493670886076,0.07527381661252362,27.5,0.4989268464393575,-0.0005453033305658254,xp2,tf,-7
2,time_only_ridge,Z,3777,948,32,16,0.014723845060871099,0.00880546891130507,0.06807063751876598,0.06591576710343361,0.003368295554272316,0.014767932489451477,0.08649789029535865,0.08507698372323937,25.0,0.5407482948695784,0.06502254777228157,xp2,tf,-7
2,time_residual_eeg_ridge,Z_time_resid,3777,948,32,16,0.04614679245787556,0.043492360040545464,0.049232708736232436,0.06545553728938103,-0.25119949685689713,0.022151898734177215,0.11075949367088607,0.09439692730513294,25.0,0.5427809006702148,0.04582476254990084,xp2,tf,-7
2,time_residual_shifted_null,Z_time_resid,3777,948,32,16,0.005011812727389042,0.005586150102317333,-0.001263865662315263,-0.003870138549245894,-0.268569032651891,0.016877637130801686,0.08544303797468354,0.08068759079723088,29.0,0.49839922558497773,0.0019542850190784294,xp2,tf,-7
3,real_eeg_ridge,Z,3682,1028,32,16,0.05638768582139164,0.05164606682956219,0.05727216181846278,0.06785886362195015,-0.246268084022212,0.027237354085603113,0.122568093385214,0.09946714005769412,27.0,0.5551354255091474,0.06016120043897394,xp2,tf,-7
3,shifted_null_ridge,Z,3682,1028,32,16,0.005892119763302617,0.007717685308307409,0.011768382898473845,0.004992032656446099,-0.3278740792356185,0.016536964980544747,0.07490272373540856,0.07563092404584389,31.0,0.49639765416618187,-0.002596500779325373,xp2,tf,-7
3,time_only_ridge,Z,3682,1028,32,16,0.0038788583551649936,0.0033980392618104815,0.06261959223492082,0.07202368974685669,0.0003389906815932653,0.021400778210116732,0.08657587548638132,0.08653719879451233,27.0,0.5343314474162361,0.038984236050083554,xp2,tf,-7
3,time_residual_eeg_ridge,Z_time_resid,3682,1028,32,16,0.05558088221005164,0.04838995262980461,0.061069477130278424,0.06853663921356201,-0.23829635035404495,0.019455252918287938,0.10408560311284047,0.09058477895635508,27.0,0.5439994656807614,0.051067144074205206,xp2,tf,-7
3,time_residual_shifted_null,Z_time_resid,3682,1028,32,16,-0.009729697703733109,-0.0057532270438969135,0.009450344130435799,0.0017782633658498526,-0.3450841203420201,0.017509727626459144,0.09533073929961089,0.08317314054068833,29.0,0.5074995008711414,0.003472255386115557,xp2,tf,-7
1,real_eeg_ridge,Z,3647,1050,32,16,0.05756249947080505,0.04894792102277279,0.05718656856915914,0.0604911744594574,-0.24601856295839575,0.029523809523809525,0.11238095238095239,0.0977876354026903,27.5,0.5443578643578643,0.05175395430352147,xp2,tf,-6
1,shifted_null_ridge,Z,3647,1050,32,16,0.019065333578055288,0.01577491732314229,0.020646990359472553,0.016404795460402966,-0.2902038356375043,0.017142857142857144,0.08190476190476191,0.07922078532158665,31.0,0.5133319590462447,0.020371822069053278,xp2,tf,-6
1,time_only_ridge,Z,3647,1050,32,16,0.014496009663844234,0.015832525677978992,0.04263526561240377,0.055047666653990746,-0.0014110693751276937,0.023809523809523808,0.0980952380952381,0.08857508402754924,30.0,0.5257826564969422,0.03460331881259189,xp2,tf,-6
1,time_residual_eeg_ridge,Z_time_resid,3647,1050,32,16,0.055314072960754856,0.050960857421159744,0.05766076025173312,0.061141639947891235,-0.23606130317616758,0.02857142857142857,0.10857142857142857,0.09798876516525103,28.0,0.5405222290936577,0.0496991012124477,xp2,tf,-6
1,time_residual_shifted_null,Z_time_resid,3647,1050,32,16,0.009490001084486721,0.005781224695965648,0.01843310766918529,0.03060030657798052,-0.2818033177784016,0.010476190476190476,0.08095238095238096,0.07432263783737669,30.0,0.5123572459286745,0.017188526980628487,xp2,tf,-6
2,real_eeg_ridge,Z,3787,955,32,16,0.04166455192716967,0.029406903311610222,0.03243836638141614,0.046945720911026,-0.26086281919615195,0.018848167539267015,0.1068062827225131,0.08917775126086075,25.0,0.5339755067503759,0.036270893027146284,xp2,tf,-6
2,shifted_null_ridge,Z,3787,955,32,16,0.002803347091685282,0.003614927874878049,0.012415737098056082,0.02556915208697319,-0.30170864240108397,0.012565445026178011,0.08691099476439791,0.07903024015189546,27.0,0.5055230691356346,0.0046804233206077205,xp2,tf,-6
2,time_only_ridge,Z,3787,955,32,16,0.014874956370476866,0.0008369067800231278,0.06831373943808518,0.06616823375225067,0.0035188186607605365,0.01780104712041885,0.08795811518324607,0.08766965258863295,26.0,0.5413533238140568,0.06441674779687415,xp2,tf,-6
2,time_residual_eeg_ridge,Z_time_resid,3787,955,32,16,0.04064513555931626,0.03763969801366329,0.04148539236398702,0.060412853956222534,-0.2552743617395874,0.02198952879581152,0.09738219895287958,0.09001084140236269,26.0,0.5402344310721273,0.0385474861730121,xp2,tf,-6
2,time_residual_shifted_null,Z_time_resid,3787,955,32,16,0.005951208571786992,0.009450466837733984,0.004036293140733224,0.007740501780062914,-0.2644268052877241,0.015706806282722512,0.08586387434554973,0.08124761983860132,27.0,0.5067556643472874,0.005038230162824688,xp2,tf,-6
3,real_eeg_ridge,Z,3696,1031,32,16,0.05689236101170536,0.048502733930945396,0.05899357235806752,0.04411085695028305,-0.2277492166532724,0.028128031037827354,0.12609117361784675,0.10089871394307534,27.0,0.553421145079729,0.058497242762113606,xp2,tf,-6
3,shifted_null_ridge,Z,3696,1031,32,16,0.004539656565611949,0.006626524846069515,0.0018888273473763992,0.008533250540494919,-0.33678024897282777,0.020368574199806012,0.08147429679922405,0.07921634072514007,31.0,0.49243159039473294,-0.011142955644138903,xp2,tf,-6
3,time_only_ridge,Z,3696,1031,32,16,0.003665689300532904,0.0002941745588032063,0.05997123769120874,0.07160349935293198,0.0002056482409236171,0.023278370514064017,0.08729388942774007,0.08771510339849437,28.0,0.5354746019149511,0.03764025007835209,xp2,tf,-6
3,time_residual_eeg_ridge,Z_time_resid,3696,1031,32,16,0.05592415188220912,0.04484652914106846,0.06063759776737196,0.06279599666595459,-0.21961561943551744,0.027158098933074686,0.10281280310378274,0.09558068930382986,28.0,0.5425846381229504,0.050481926626742835,xp2,tf,-6
3,time_residual_shifted_null,Z_time_resid,3696,1031,32,16,-0.013594885842394433,-0.007850389229133725,0.003336163294656522,0.006697395350784063,-0.3390590870961594,0.014548981571290009,0.07856450048496605,0.07493707072687437,30.0,0.49871165584065674,0.00010177991523903689,xp2,tf,-6
1,real_eeg_ridge,Z,3662,1052,32,16,0.05684316675251466,0.04742923192679882,0.059803425021029824,0.06560928747057915,-0.2450897740237885,0.02091254752851711,0.1150190114068441,0.09200035847170926,27.0,0.5444112499245579,0.05194616030145627,xp2,tf,-5
1,shifted_null_ridge,Z,3662,1052,32,16,0.017549944343045354,0.013204963877797127,0.019634210937082133,0.012387986294925213,-0.28342158891181857,0.015209125475285171,0.10266159695817491,0.08234158264857641,30.0,0.5168990283058724,0.020408802450249557,xp2,tf,-5
1,time_only_ridge,Z,3662,1052,32,16,0.015311017581552733,0.015220670029520988,0.04184089296456681,0.05280526354908943,-0.0015271182311979992,0.024714828897338403,0.0979087452471483,0.08833493540502155,30.0,0.5239000543183052,0.03316931176680672,xp2,tf,-5
1,time_residual_eeg_ridge,Z_time_resid,3662,1052,32,16,0.055326770365354605,0.05137900821864605,0.0590253661174421,0.07457498833537102,-0.235513169734076,0.019011406844106463,0.1188212927756654,0.0913986181373103,27.0,0.5431317520671133,0.050347294105539606,xp2,tf,-5
1,time_residual_shifted_null,Z_time_resid,3662,1052,32,16,0.012442564900993602,0.010707160457968712,0.020791770682395516,0.015594555530697107,-0.27298694803463364,0.019961977186311788,0.08555133079847908,0.08327894994211103,30.0,0.5226446979298691,0.02344363193033053,xp2,tf,-5
2,real_eeg_ridge,Z,3797,962,32,16,0.035945460329458,0.031721231527626514,0.026616929463366686,0.028568323701620102,-0.2556821323477647,0.02286902286902287,0.10291060291060292,0.09168096468991574,27.0,0.5289113289113289,0.03146470442681033,xp2,tf,-5
2,shifted_null_ridge,Z,3797,962,32,16,0.0030918293068680214,0.007385348668321967,0.008636701898189483,0.014226282015442848,-0.2797711163396259,0.02182952182952183,0.079002079002079,0.08099883383815656,28.0,0.5003234003234004,0.0016144447867151807,xp2,tf,-5
2,time_only_ridge,Z,3797,962,32,16,0.014331818618757097,0.003759693936444819,0.06891372386092214,0.06027420051395893,0.003114608918401429,0.02286902286902287,0.0893970893970894,0.0909806274680934,26.0,0.5396594396594397,0.06332505956585634,xp2,tf,-5
2,time_residual_eeg_ridge,Z_time_resid,3797,962,32,16,0.03494216676335782,0.04066956043243408,0.036132229442240836,0.030143710784614086,-0.25121859544620917,0.02598752598752599,0.10083160083160084,0.09092253745002551,26.0,0.5329406329406329,0.033438693991343894,xp2,tf,-5
2,time_residual_shifted_null,Z_time_resid,3797,962,32,16,0.006912002572789788,0.010099679697304964,0.008312343726543445,0.0184163935482502,-0.25795787474236476,0.018711018711018712,0.09875259875259876,0.08487702956468313,28.0,0.511121011121011,0.010629228901479488,xp2,tf,-5
3,real_eeg_ridge,Z,3710,1034,32,16,0.058387385000969516,0.047644587233662605,0.06122643091131319,0.04531608149409294,-0.21537877670465466,0.025145067698259187,0.1218568665377176,0.09722970558485967,27.0,0.5556476620306409,0.05999807072767965,xp2,tf,-5
3,shifted_null_ridge,Z,3710,1034,32,16,-0.002560331537097227,0.00853696814738214,-0.0029662859479444715,0.01365635171532631,-0.3439206213955801,0.008704061895551257,0.06479690522243714,0.06839754669634544,31.0,0.4920911240060177,-0.0152404529245811,xp2,tf,-5
3,time_only_ridge,Z,3710,1034,32,16,0.004257660242728889,-0.0006322786211967468,0.05941629920793068,0.07108615338802338,0.00026106838528894283,0.02127659574468085,0.09090909090909091,0.08659660327213171,28.0,0.5343772067176322,0.037538244095069534,xp2,tf,-5
3,time_residual_eeg_ridge,Z_time_resid,3710,1034,32,16,0.05799112014938146,0.04611087217926979,0.06258362424806739,0.05190679803490639,-0.20684751092520215,0.02804642166344294,0.10541586073500966,0.09605291007702585,27.0,0.5440330355223972,0.05220076630629264,xp2,tf,-5
3,time_residual_shifted_null,Z_time_resid,3710,1034,32,16,-0.014122058128123172,-0.018591576255857944,0.018793248338793717,0.03004869446158409,-0.32861462232921146,0.024177949709864602,0.1102514506769826,0.0913885601060177,29.5,0.5168339934297381,0.015888662766515533,xp2,tf,-5
1,real_eeg_ridge,Z,3677,1054,32,16,0.05329312490357552,0.056381553411483765,0.055918944087692414,0.05864759348332882,-0.2545513881537549,0.019924098671726755,0.11195445920303605,0.08909719924359887,28.0,0.5415912040365468,0.0481699585479014,xp2,tf,-4
1,shifted_null_ridge,Z,3677,1054,32,16,0.022199671911948826,0.01721224980428815,0.017383430676006374,0.036588773131370544,-0.2841729157296897,0.015180265654648957,0.08918406072106262,0.08151119063753796,29.0,0.5209311401044757,0.019963134876716387,xp2,tf,-4
1,time_only_ridge,Z,3677,1054,32,16,0.015745505783343106,0.01352908881381154,0.04167441946126417,0.055987948551774025,-0.0015327159228470943,0.023719165085388995,0.09867172675521822,0.08784399912329743,30.0,0.524508494374842,0.03275887463412893,xp2,tf,-4
1,time_residual_eeg_ridge,Z_time_resid,3677,1054,32,16,0.052518996511935256,0.05530831217765808,0.05352219315211508,0.06464346498250961,-0.24452290340719252,0.020872865275142316,0.1015180265654649,0.08823122717582321,28.0,0.5404476423575507,0.04478200585424775,xp2,tf,-4
1,time_residual_shifted_null,Z_time_resid,3677,1054,32,16,0.015312122905015713,0.006576625630259514,0.016548893658423963,0.017084557563066483,-0.2712662271516002,0.020872865275142316,0.09487666034155598,0.08384208910335246,30.0,0.5169474989621843,0.019095284363535133,xp2,tf,-4
2,real_eeg_ridge,Z,3807,969,32,16,0.04108698338313843,0.034975895658135414,0.03153761379926305,0.03672722354531288,-0.24301106902070102,0.02476780185758514,0.1001031991744066,0.09274909712019701,26.0,0.5340941868738341,0.033776992600444034,xp2,tf,-4
2,shifted_null_ridge,Z,3807,969,32,16,0.0005605864280369133,0.01327928900718689,0.006449019603293785,-0.0027874941006302834,-0.2846003033751612,0.0196078431372549,0.08771929824561403,0.08345599308642915,30.0,0.5007193317194664,0.0015689145133240716,xp2,tf,-4
2,time_only_ridge,Z,3807,969,32,16,0.010996986122336239,0.003497666330076754,0.06623510425179664,0.05711844563484192,0.002409530050681563,0.021671826625386997,0.08771929824561403,0.08832080018899396,26.0,0.5361624436197058,0.05789178821401108,xp2,tf,-4
2,time_residual_eeg_ridge,Z_time_resid,3807,969,32,16,0.04027991041948553,0.042493266984820366,0.03852876988377146,0.05082888901233673,-0.23635148602179323,0.02786377708978328,0.08359133126934984,0.09241235259064733,26.0,0.5340126388719739,0.034986582407032,xp2,tf,-4
